FID,ref_tn_cod,id_thiesse,type,area_m2,road_density_mean,school_kde_mean
19732,436052,691,0,438.8782361321681,0.0,0.0
19733,615553,99,1,24249035.07990732,0.009331763999479025,0.03924492991392067
19734,615553,99,1,2743325.1398169748,0.007305041116995425,0.0
19735,416151,3020,1,1226.7944739244513,0.025301896035671234,0.07022254914045334
19736,416151,3020,1,530253.0809293945,0.024814136625666703,0.0683570367151073
19737,416151,3020,1,4628344.313736729,0.02512078338575155,0.06864542090313663
19738,115353,3788,1,29.68040445797448,0.0,0.0
19739,115353,3788,1,48.732223796557236,0.0,0.0
19740,115353,3788,1,240.9332758815291,0.0,0.0
19741,115353,3788,1,325.504357907097,0.0,0.0
19742,115353,3788,1,453.5356034431134,0.0,0.0
19743,115353,3788,1,293.808773689683,0.0,0.0
19744,165554,3476,0,2736.147911149886,0.018976422026753426,0.051678240299224854
19745,325354,4270,1,202.93139351002927,0.0,0.0
19746,325354,4270,1,45.420901783181556,0.0,0.0
19747,225958,1582,0,6051821.57426421,0.042350789850675745,0.060027755980723
19748,225853,1177,0,7134179.341620204,0.03321642295029093,0.04313156013435955
19749,225853,1177,0,1668289.5573960755,0.03356160751797936,0.041371300906846015
19750,165652,3481,0,4923459.091571348,0.029888301034166356,0.024327412062333992
19751,425958,261,0,234.36945478862333,0.0,0.0
19752,425958,261,0,257027.981226252,0.025534125618063487,0.11522956049213043
19753,425958,261,0,508.60676399293413,0.0,0.0
19754,425958,261,0,4475.794918252924,0.025733180344104767,0.11180507391691208
19755,315857,4088,0,22447.61396449884,0.10508912056684494,0.035857267677783966
19756,515154,2705,1,258.58655613053827,0.0,0.0
19757,515154,2705,1,77.60264579093447,0.0,0.0
19758,515154,2705,1,84944.54625840094,0.09933869540691376,0.2910638962473188
19759,515154,2705,1,135178.52585217176,0.09967756164925438,0.2731892743280956
19760,525452,2535,1,616.1983968180816,0.0,0.0
19761,525452,2535,1,52113.57311780266,0.032346174120903015,0.22042844763823918
19762,425156,230,0,360.49630223516726,0.0,0.0
19763,425156,230,0,557.3777593625447,0.0,0.0
19764,425156,230,0,387.4442355596759,0.044422078877687454,0.016644464805722237
19765,425156,230,0,811.9467195513557,0.0,0.0
19766,425156,230,0,4670266.184534145,0.045661596980760555,0.022664410265799288
19767,425156,230,0,21075550.200956296,0.0426049814081464,0.010564547753724143
19768,425156,230,0,2667142.3309364216,0.046588721904861796,0.015796641641285983
19769,435157,853,0,2388318.164790995,0.037053588138714,0.03686215577327557
19770,235754,1201,0,5063561.332681149,0.02061614955932197,0.00822550947570454
19771,235754,1201,0,25893681.225146808,0.01992681017577349,0.011463395253000972
19772,215255,1713,0,25288752.367072456,0.033452319808395636,0.014902788572607746
19773,136051,3562,1,444153.05739571486,0.4961663603782654,0.3474202262030707
19774,635352,329,1,218.36338202213,0.0,0.0
19775,635352,329,1,102.56814102635023,0.0,0.0
19776,635352,329,1,2200517.2999357167,0.03668878584898807,0.10215278016822832
19777,635352,329,1,2386.998897454337,0.0,0.0
19778,225757,1184,1,794591.091279719,0.02832087129354477,0.10795025378465653
19779,117056,3888,1,4.130346505886273,0.0,0.0
19780,117056,3888,1,7481.317476252436,0.7576192617416382,0.27092137932777405
19781,346051,2961,0,10358.8435958253,0.0,0.0
19782,346051,2961,0,249786.64761807016,0.02804399978507448,0.04604245984443912
19783,225952,1560,0,3194791.0745678446,0.03866353683570709,0.04685018816524912
19784,425563,859,0,5423067.834076122,0.025302967507551725,0.04533638548473628
19785,425563,859,0,4196514.996734509,0.024276061005712973,0.04992225144413256
19786,426258,127,0,4895042.044341488,0.011392968548102867,0.005339005670385553
19787,426258,125,0,3212.2916241949874,0.0,0.0
19788,426258,125,0,1263.5928945278401,0.0,0.0
19789,426258,125,0,12428916.550473616,0.00935139518753054,0.009009803216449097
19790,426258,125,0,11304057.33267142,0.009709926638555464,0.011860598385219034
19791,215254,1610,1,3311299.536586326,0.05945560052173167,0.007816103778257057
19792,215254,1610,1,45620.06403177822,0.060133080397333415,0.010875174243535315
19793,215254,1610,1,1273164.254773978,0.06101092311739922,0.01786710173636675
19794,415758,1734,0,323039.0810614471,0.020652134029660374,0.05455262842588127
19795,415758,1734,0,3924.3729418170524,0.02098907344043255,0.05245334655046463
19796,535451,2391,1,1525717.2115694925,0.019574357137368742,0.07451377277541313
19797,165555,1927,0,20714400.952700846,0.014417092440599428,0.02112464141821204
19798,236158,1504,0,6462179.290269676,0.019376394758858016,0.021385038700069022
19799,236158,1504,0,5090378.592514922,0.0216489496023053,0.019603947893080145
19800,236159,1475,0,4978.62690417162,0.0,0.0
19801,435559,737,0,11812722.441674184,0.0157571074499909,0.026641818569172127
19802,115259,3752,1,566.1120507919222,0.0,0.0
19803,115259,3752,1,78607.59281107222,0.9095564559102058,0.6682744026184082
19804,115259,3752,1,0.5357785490714477,0.0,0.0
19805,175758,2169,0,701798.9989655534,0.011394518810286098,0.03738383780399414
19806,155451,4450,0,2178069.897931617,0.05473273772486421,0.03335293937734393
19807,155451,4450,0,934181.762297686,0.055717138161784724,0.035166958444996885
19808,425563,860,0,3165061.7015111144,0.02146707815118134,0.039762987766880545
19809,425563,860,0,7662476.125885455,0.021657627107729737,0.042049245411987846
19810,225852,1234,0,724571.7784800612,0.02789364101916132,0.05261346881448383
19811,416155,2995,0,14052050.149183724,0.023207740347429135,0.029321671138514905
19812,426352,87,1,7335.376430496713,0.014519838616251945,0.017954297363758087
19813,426352,87,1,349.10899871560696,0.0,0.0
19814,426352,87,1,230.72691080632922,0.0,0.0
19815,426352,87,1,462.8035806299994,0.0,0.0
19816,426352,87,1,3824.888045890961,0.0,0.0
19817,426352,87,1,3773854.201297787,0.009400124068740034,0.004459611785838931
19818,345161,3131,1,2845.878400715236,0.2932719886302948,0.47481465339660645
19819,345161,3131,1,61.44938318207836,0.0,0.0
19820,345755,2861,0,5633264.994090766,0.00916615640081704,0.0006924387450995487
19821,345351,3164,1,350.1076553226678,0.0,0.0
19822,416052,2888,0,1655042.5627730542,0.016365060207956448,0.026150660441688647
19823,416051,2874,0,18173868.946234085,0.011844479564493282,0.018267194237652294
19824,335455,2907,0,66.46567290983705,0.0,0.0
19825,335455,2907,0,181621.5314602579,0.014345811434874409,0.03574238423454134
19826,215161,2016,0,4321.7782355799445,0.0668487623333931,0.011290905997157097
19827,215161,2016,0,14859221.010194162,0.06310682362991447,0.014442971860113094
19828,115258,3761,1,70986.72435059675,0.9132582992315292,0.6745742037892342
19829,115258,3761,1,987.495102778354,0.0,0.0
19830,235257,1491,0,4580598.312567663,0.05101310312097249,0.019660192909833514
19831,116751,3788,1,1206.325418070423,0.0,0.0
19832,116751,3788,1,14.186779188922017,0.0,0.0
19833,116751,3788,1,114.22061503077488,0.0,0.0
19834,116751,3788,1,2380.940616883674,0.0,0.0
19835,116751,3788,1,101.56775693423923,0.0,0.0
19836,116751,3788,1,218.4950156412696,0.0,0.0
19837,116751,3788,1,3412.146327838258,0.9084243774414062,0.6153872609138489
19838,116751,3788,1,2400.8918772909537,0.9140310287475586,0.6078068017959595
19839,116751,3788,1,1452.2493839963122,0.0,0.0
19840,116751,3788,1,231700.09717629323,0.9176838343793695,0.6014919768680226
19841,116751,3788,1,68.11792077887823,0.0,0.0
19842,116751,3788,1,286.3064147935221,0.0,0.0
19843,116751,3788,1,55466.15190580835,0.9059804181257883,0.6200088262557983
19844,116751,3788,1,5280.091181053102,0.0,0.0
19845,116751,3788,1,169.21562438308393,0.0,0.0
19846,525153,2395,1,897.5006054132771,0.0,0.0
19847,525153,2395,1,245.20957810264997,0.0,0.0
19848,525153,2395,1,134255.94574570327,0.09608970532814662,0.23411515355110168
19849,515851,578,0,729467.7437381527,0.013867991593704648,0.014993003850215918
19850,345453,3193,1,19482.033656253618,0.2712765634059906,0.3058115988969803
19851,345453,3193,1,785.3939288018043,0.0,0.0
19852,345453,3193,1,605.2807577292039,0.0,0.0
19853,436258,1057,0,156655.11469731983,0.013976741840855943,0.00014213919772979958
19854,345758,2805,0,38262.41441302163,0.1755678504705429,0.023238493129611015
19855,345758,2805,0,890239.275117255,0.17038811530385697,0.025815960818103383
19856,345758,2805,0,1558.1848871905502,0.0,0.0
19857,345758,2805,0,49152.862843985866,0.23519262174765268,0.023904540886481602
19858,345758,2805,0,4287489.926595437,0.20165774187891283,0.024252888402753622
19859,235455,1173,0,6241.719293282184,0.0,0.0
19860,235455,1173,0,9346128.957641024,0.02549296133779189,0.015324470830136973
19861,235455,1173,0,7083208.33591976,0.024408468113696506,0.011679190084283742
19862,615461,187,0,5656491.560351229,0.0038637613936067417,0.029011276807280606
19863,225152,1344,1,30042.27939355436,0.03320873901247978,0.31259943544864655
19864,225152,1344,1,164948.5470835929,0.03287047892808914,0.2994101590969983
19865,535160,2287,0,1894.2098303633268,0.0,0.0
19866,535160,2287,0,123.58448396131344,0.0,0.0
19867,115256,3752,1,2.185195576295664,0.0,0.0
19868,165356,3533,1,4576351.941199083,0.04375318423173834,0.032056094236737
19869,425558,478,0,511061.4544767432,0.017020149010361408,0.043302997362379934
19870,326153,4406,1,24838.335345657244,0.20852500200271606,0.03415032383054495
19871,225761,1152,0,1087.7305614158113,0.0,0.0
19872,225761,1152,0,7811996.145000462,0.021977105489177844,0.03607716368496954
19873,615556,102,0,2506699.835971904,0.004316273567266762,0.0
19874,215556,1522,0,5897720.3733993955,0.021233442473471868,0.020349176796891334
19875,125253,3925,1,124.86641808523817,0.0,0.0
19876,125253,3925,1,137.93081921870072,0.0,0.0
19877,125253,3925,1,19894.50495786742,0.8103076219558716,0.188201405107975
19878,125253,3925,1,6942.688870220717,0.8082230687141418,0.18507146835327148
19879,125253,3925,1,4267.756080640007,0.0,0.0
19880,125253,3925,1,360.05108192332165,0.0,0.0
19881,125253,3925,1,831.8315205071611,0.0,0.0
19882,125253,3925,1,5639.990324710508,0.0,0.0
19883,116751,3748,1,28715.236451675108,0.9067950447400411,0.626052459081014
19884,425963,263,0,1718536.4017105745,0.02688326499273264,0.008221754635045262
19885,425560,862,0,1700.3484068302862,0.0,0.0
19886,425560,862,0,19619978.258367617,0.022735711876255563,0.013897210388010695
19887,425560,862,0,3782773.7500607376,0.019990354293474445,0.011224366265605327
19888,136259,3605,0,1160423.268323933,0.0495572632525937,0.03758478055755466
19889,425952,274,1,2.5213953566216634,0.0,0.0
19890,425952,274,1,5044.330502365867,0.026883265003561974,0.0931851714849472
19891,425952,274,1,113.52184642647656,0.0,0.0
19892,425952,274,1,107.16268179377559,0.0,0.0
19893,425952,274,1,337004.94781020214,0.026649653678759933,0.10663643293082714
19894,235458,1169,0,1158891.4346181664,0.019039916386827827,3.585087369079032e-05
19895,335954,3300,0,8861372.015464585,0.05453983079579201,0.0255303726593374
19896,335954,3300,0,2826804.1329033184,0.059265507009972955,0.02181589132497357
19897,346054,3215,0,2873758.4187806174,0.04376460056934323,0.04184866789077128
19898,346054,3215,0,13307.310715345886,0.0,0.0
19899,346361,788,0,18865244.841239035,0.009051502588195632,0.025555411526009417
19900,165463,1963,0,11221639.875857646,0.017923374844914568,0.017303923661233966
19901,135155,3806,1,16071.509041718959,0.9308510422706604,0.6680217385292053
19902,135155,3806,1,91164.96224415048,0.9326192975044251,0.6766627609729767
19903,225157,1523,0,747999.5706919124,0.029953444580713362,0.020216620361355887
19904,245761,1446,1,3303188.750463217,0.01241075192861583,0.03264409622975758
19905,425751,537,0,22262899.156878836,0.026507200611301723,0.022299425354414024
19906,615951,340,1,77843.6414676031,0.019278319738805293,0.0953250527381897
19907,615951,340,1,2682.8384068893215,0.0,0.0
19908,615951,340,1,229975.48578171234,0.02349181735718792,0.0901707878166979
19909,245554,1547,0,713261.3658152185,0.01768454421975025,0.003775234688200975
19910,415958,1046,0,1074225.9026809002,0.012927918788900069,0.011100001821140631
19911,525363,2356,0,12518648.540824817,0.049799971249778086,0.041007905030074544
19912,425151,460,1,275.7704995139659,0.0,0.0
19913,425151,460,1,1696.9364890179015,0.04240942746400833,0.30005261301994324
19914,345854,3235,0,3470340.7974411533,0.03089911950486047,0.07769732815878731
19915,345854,3235,0,1979714.3146191316,0.03149942304007709,0.06804005023092032
19916,165553,1952,0,5126190.8089671,0.027718874473066535,0.02483377404860221
19917,165553,1952,0,13535685.951521374,0.02515580021175095,0.01826922414713282
19918,535155,2331,1,649.7056690238635,0.0,0.0
19919,235753,1272,0,546427.9784833085,0.025759802268887008,0.003226919718414407
19920,236151,1500,1,71109.25933264471,0.029470959678292274,0.028641949806894575
19921,525451,2535,1,96217.37540448364,0.032346174120903015,0.22245381441381243
19922,525451,2535,1,78367.91874844044,0.032346174120903015,0.2214670330286026
19923,415155,3411,1,209.89846279383036,0.0,0.0
19924,435752,711,0,2196.6344795705704,0.0,0.0
19925,175855,2215,1,1193.1204871792781,0.0,0.0
19926,215751,2024,0,1072590.768741325,0.02596024026937574,0.03781509911206281
19927,145351,3823,1,3744.454833874057,0.5853939056396484,0.19261671602725983
19928,145351,3823,1,114.30569880449471,0.0,0.0
19929,145351,3823,1,354.1583970339235,0.0,0.0
19930,145351,3823,1,1356.4274236063163,0.0,0.0
19931,145351,3823,1,246129.73366777398,0.5831596031785011,0.19235732903083166
19932,145351,3823,1,2205.3450566544066,0.0,0.0
19933,136259,3604,0,1216408.5802753414,0.04714165326238664,0.04450664512258916
19934,515353,2568,1,51800.67690377405,0.09799693028132121,0.23434649407863617
19935,335758,3284,0,5445209.483779645,0.045730197206413484,0.026859109324183974
19936,335758,3284,0,200.53291674924606,0.0,0.0
19937,325651,3349,1,143103.11747000972,0.20202496434961045,0.08989941648074559
19938,316554,3986,0,1907850.9355347485,0.272937320638448,0.028373282538571704
19939,316554,3986,0,673998.0925865063,0.2957468793942378,0.02966964511344066
19940,316554,3986,0,93775.26868184296,0.2676620270524706,0.02890050331396716
19941,215152,1624,1,48604.29960301957,0.06735192611813545,0.21171770617365837
19942,236153,1500,1,55547.49583733066,0.02745830826461315,0.0709327267748969
19943,236153,1500,1,2721002.9302080693,0.028133244404350135,0.051360149956856144
19944,426254,107,0,3653885.845742503,0.011391761235586585,0.04867904892522995
19945,236056,1448,0,172.86039230962524,0.0,0.0
19946,236056,1448,0,206.46090391145634,0.0,0.0
19947,236056,1448,0,9590709.354150482,0.02684338988660523,0.01590254690160157
19948,236056,1448,0,2239220.859254849,0.026263295880718424,0.01028394264202299
19949,236056,1448,0,14590381.129110182,0.02754686705125553,0.020812957191904836
19950,236056,1448,0,315639.68930012465,0.026421487839384514,0.008395466008082483
19951,245953,1715,0,4275206.585138938,0.022137135087989025,0.03266140348124952
19952,245953,1715,0,6984416.050593051,0.02339464293758103,0.027173779322264696
19953,245953,1715,0,96383.65409313334,0.021819691484173138,0.0387252958284484
19954,425956,498,0,1247879.7835649468,0.011645801571487892,0.03004879589940681
19955,425956,498,0,813.6924331221824,0.0,0.0
19956,415856,1056,0,30181982.186510842,0.016299538793422975,0.01624562658386643
19957,145553,2073,0,12957.73140909253,0.0,0.0
19958,145553,2073,0,101.83984256994626,0.0,0.0
19959,145553,2073,0,123.99205246356817,0.0,0.0
19960,145553,2073,0,89.96625055646263,0.0,0.0
19961,235358,1326,0,13613157.229536884,0.014947004216926914,0.012981233247535279
19962,235453,1149,0,1996970.426620122,0.018086267437672977,0.01623270478607579
19963,235453,1149,0,3853383.5561488275,0.01882448923372175,0.021304428606301315
19964,235453,1149,0,8240043.550818871,0.021315105202974693,0.017510989740716687
19965,426154,231,0,4736833.565805318,0.023014932954445098,0.004306740722055118
19966,235359,1512,0,4923919.164718915,0.013282143392796287,0.01917727250826749
19967,235359,1512,0,2201579.1893327553,0.013096413278593077,0.028425741030295867
19968,615153,386,0,360824.01734791585,0.06366206446869506,0.01112308699844612
19969,215553,1900,1,322.18890777510654,0.0,0.0
19970,615553,58,1,637736.8881307152,0.02283618209714239,0.0
19971,135154,3651,1,7132.5114525315885,0.8891603946685791,0.6941636800765991
19972,135154,3651,1,49.47067126488676,0.0,0.0
19973,135154,3651,1,19.097399784265598,0.0,0.0
19974,135154,3651,1,11633.147436253403,0.8980735540390015,0.7067046165466309
19975,135154,3651,1,1045.9424081932345,0.0,0.0
19976,135154,3651,1,89577.56636706124,0.9133661240339279,0.7008109241724014
19977,135154,3651,1,176245.88551279088,0.897123161289427,0.7036231590641869
19978,345754,2909,1,368490.14234003966,0.06058003488732012,0.08129222985160978
19979,345754,2909,1,162.15230152985987,0.0,0.0
19980,345351,3157,1,55077.788862495654,0.28641938666502637,0.3792840888102849
19981,225664,1190,0,4546649.0787780285,0.01577974654286104,0.0217258168222644
19982,225664,1190,0,3735372.9954228373,0.016220049150288105,0.032246088534593584
19983,225664,1190,0,2231384.7897060206,0.017627477178161363,0.03693292097963951
19984,225664,1190,0,37867.52965021858,0.014951121062040329,0.0066716932924464345
19985,525351,2347,1,140.81963149540735,0.0,0.0
19986,525351,2347,1,171.99144353273198,0.0,0.0
19987,525351,2347,1,477.09483462270896,0.0,0.0
19988,525351,2347,1,1099253.2913337813,0.050162056054581294,0.05461677045307376
19989,525351,2347,1,256.65699602241875,0.0,0.0
19990,525351,2347,1,57.019064418252775,0.0,0.0
19991,525351,2347,1,95.16808861951145,0.0,0.0
19992,525351,2347,1,3510.311376468604,0.0,0.0
19993,525351,2347,1,1975069.6718434303,0.0488583328145923,0.049378605239620114
19994,525351,2347,1,1209476.729956214,0.04887630646956748,0.061968247787874256
19995,345952,3244,0,96425.84260836491,0.03136038700384753,0.08690308673041207
19996,116055,3765,1,1372.26088763323,0.0,0.0
19997,215153,1625,1,41876.31694733752,0.06718420485655467,0.24133464197317758
19998,215153,1625,1,41.43767353451894,0.0,0.0
19999,215153,1625,1,18.814856838797212,0.0,0.0
20000,215153,1625,1,6392.98943415073,0.06756756454706192,0.23738110065460205
20001,215153,1625,1,7.8642135460741684,0.0,0.0
20002,225452,1260,0,1703862.5688552726,0.028432114848068783,0.01483460089990071
20003,346052,3183,0,7580.73103036103,0.0,0.0
20004,346052,3183,0,35377.97036378097,0.02932719886302948,0.014623877126723528
20005,346052,3183,0,2420620.419442277,0.030564842600022814,0.012477232965376273
20006,425561,469,0,32778969.33512815,0.011767170102074289,0.012130399959545662
20007,425561,482,1,20034.010015432916,0.017970096319913864,0.103975514570872
20008,335757,3275,0,103122.99570582337,0.04089994169771671,0.03759866803884506
20009,225561,1401,0,20791483.02992357,0.02394913468006398,0.017708651749251438
20010,415555,1775,0,284443.69063249853,0.03148360922932625,0.006761688160999068
20011,435556,739,0,4280172.867648609,0.0031985927800483563,0.022235556762008106
20012,426154,252,0,2739.006527871301,0.017107531428337097,0.05163542553782463
20013,426154,252,0,2739733.0590408053,0.01695749847049063,0.042307305457917124
20014,416163,2994,0,423191.64005138207,0.018825648806807472,0.04748054957244455
20015,176251,2267,1,257.75543823609524,0.0,0.0
20016,176251,2267,1,133.63123865511565,0.0,0.0
20017,175759,2177,0,2232302.538333129,0.023542941274011835,0.010534155214146386
20018,175556,2043,0,21797947.14245414,0.02458896737501258,0.014090945169293463
20019,175556,2043,0,12626653.227095759,0.026008853401026426,0.013884380114137116
20020,316463,4011,0,48434.71039359187,0.12521563619375228,0.021625202149152756
20021,235554,1210,1,578.3506494253087,0.0,0.0
20022,235554,1210,1,379.8510315131306,0.0,0.0
20023,235554,1210,1,51584.36698561399,0.03138777054846287,0.10969793672362964
20024,235554,1210,1,393.4431405616109,0.0,0.0
20025,525659,2639,1,5935.988651994059,0.0,0.0
20026,425654,959,0,1363692.477213712,0.018122251981692594,0.017337329862435368
20027,425654,959,0,10168623.027694397,0.018163940904916093,0.019710799635290165
20028,615460,176,0,25660063.619517185,0.057383969556090195,0.00810687919600195
20029,415952,1089,0,1241950.0584884253,0.02211794867867329,0.02398334751974364
20030,415952,1089,0,17648704.728360225,0.021417262285234804,0.022134469393303245
20031,415952,1089,0,1457979.3209881212,0.026396461499148403,0.02484788376966427
20032,415654,1071,0,6278156.44299864,0.019711505303804003,0.028149058363523684
20033,415654,1071,0,5372256.694677994,0.024297720987663092,0.033420356415281786
20034,225559,1256,0,271857.84240815206,0.03466121865243747,0.05291688326617767
20035,155955,4470,0,4553072.575350626,0.021196025560845384,0.0455254091993793
20036,345155,3162,1,1785.6067247373358,0.29025301337242126,0.5129752159118652
20037,416055,1045,0,7689068.593071837,0.009777415159881425,0.05093599596243686
20038,235252,1318,1,373231.67667232454,0.05299741011112928,0.22871562764048575
20039,416161,1100,0,3930869.531074206,0.03236566142886496,0.05178119165970541
20040,416161,1100,0,752.901752603454,0.0,0.0
20041,145757,2109,0,13773155.582855562,0.025709062964208988,0.011880005264367884
20042,425755,530,0,246724.71463026258,0.02468660056591034,0.0016858908662106841
20043,425755,530,0,203007.16079145786,0.02242014641788873,0.022681733466346155
20044,115351,3788,1,415.0812060888919,0.0,0.0
20045,115351,3788,1,326.5265811846494,0.0,0.0
20046,115351,3788,1,9499.827434925939,0.0,0.0
20047,116051,3764,1,252.210503981002,0.0,0.0
20048,116051,3764,1,1489.031819947244,0.0,0.0
20049,225354,1558,0,13244943.758704888,0.04810711853600667,0.03199738422098729
20050,115953,3877,1,526.1471638849724,0.0,0.0
20051,115953,3877,1,1408.573021491547,0.0,0.0
20052,115953,3877,1,432.21939739609587,0.0,0.0
20053,115953,3877,1,358.0458452323726,0.0,0.0
20054,115953,3877,1,6813.662793096376,0.958117683728536,0.25857652227083844
20055,115953,3877,1,2234.9824234733314,0.0,0.0
20056,115953,3877,1,154.13995296170978,0.0,0.0
20057,115953,3877,1,642.3697544647736,0.0,0.0
20058,115953,3877,1,106526.51756923599,0.9322363625873219,0.2802295901558616
20059,115953,3877,1,15681.54093718669,0.9540684223175049,0.1725062131881714
20060,115953,3877,1,1437337.357429165,0.9476963441136858,0.2288978825992262
20061,115953,3877,1,12775.317637007589,0.0,0.0
20062,115953,3877,1,515.0806176856975,0.0,0.0
20063,115953,3877,1,150368.84480333683,0.9438661694526672,0.1913595716158549
20064,245556,1493,0,1133579.8784111561,0.021411680664610248,0.023569593358592225
20065,136258,3604,0,1267793.5951384343,0.045455788897853046,0.04448463918552512
20066,435552,843,0,3050208.5133562055,0.019018648843904928,0.02372503098678274
20067,425455,200,0,318.9818170376528,0.0,0.0
20068,425455,200,0,15714637.657136807,0.002931985000190072,0.010092801397595481
20069,425455,200,0,23211338.965488683,0.0040854805562858575,0.008456201839751182
20070,515757,566,0,13827031.4548768,0.01095239136919433,0.0
20071,115755,3740,1,191.52264371294908,0.0,0.0
20072,245851,958,0,235623.0846688431,0.018401380628347397,0.017833792806967445
20073,435258,998,0,7519239.002288525,0.024357484305898347,0.031930859754482906
20074,345756,2908,0,174.68527170018265,0.0,0.0
20075,345756,2908,0,25958951.488775,0.03544611330732462,0.012400351432253404
20076,345756,2908,0,12046382.156311527,0.045478305848669416,0.0071823158480292994
20077,435455,915,0,11305270.424852159,0.021532282820573626,0.028077468946881335
20078,215152,1617,1,0.8552429499579883,0.0,0.0
20079,215152,1617,1,1950.1881633241067,0.06785508990287781,0.2273249477148056
20080,215152,1617,1,19.766552397777602,0.0,0.0
20081,215152,1617,1,16313.108691772159,0.0681426078081131,0.22876481711864471
20082,215152,1617,1,1052.915295311527,0.0,0.0
20083,215152,1617,1,50751.6020391791,0.06708836182951927,0.22034460802872977
20084,116552,3782,1,139.55278613116303,0.0,0.0
20085,116552,3782,1,875.6913657317697,0.0,0.0
20086,436159,808,0,7914112.92421261,0.020461467627238866,0.035184060399343145
20087,525254,2463,0,44253.921933818136,0.09315698593854904,0.023593557998538017
20088,525254,2463,0,4055.1842331275534,0.0,0.0
20089,346059,3183,0,281744.10987979063,0.03497352630927645,0.024662454773125977
20090,225256,1490,1,5388.44740227761,0.0,0.0
20091,315753,4049,1,25692.642999589836,0.2553550750017166,0.030106518883258104
20092,236056,1290,1,420244.1606186088,0.030774181141801502,0.01660240923418947
20093,236056,1290,1,95060.24266592637,0.029886268079280853,0.020975907436675496
20094,236056,1290,1,3873058.63279,0.029086231254041195,0.01920362453849822
20095,235152,1308,1,14.686213474209067,0.0,0.0
20096,235152,1308,1,44.671121118738796,0.0,0.0
20097,235152,1308,1,9374.950378013598,0.0,0.0
20098,235152,1308,1,7.6601973537205765,0.0,0.0
20099,435354,915,0,6172188.444210259,0.01985892829365067,0.01909896012380599
20100,236152,1503,0,411308.05479455634,0.025859408534881546,0.006992918893513157
20101,615652,53,1,806.4432200452917,0.0,0.0
20102,615456,175,1,964.1998245431711,0.0,0.0
20103,615456,175,1,44.48222848031692,0.0,0.0
20104,525560,2523,1,383.6156464074718,0.0,0.0
20105,425655,522,0,2245359.8552607526,0.022719978862109462,0.01986329038793753
20106,115556,3858,1,7215.278942627274,0.9072743058204651,0.6211535334587097
20107,225152,1350,1,9320.721166110436,0.0,0.0
20108,435553,841,0,916496.6971965979,0.03044636803929524,0.028956898097549717
20109,525253,2463,0,73753.55386513422,0.09857881814241409,0.0
20110,215362,1608,0,10548499.691631032,0.08140971386242299,0.01681642730638662
20111,215362,1608,0,8164122.329169224,0.07956508742895861,0.02540848574266384
20112,215362,1608,0,646.5415304936597,0.0,0.0
20113,436167,816,0,777.7763304639367,0.0,0.0
20114,345756,2781,0,884238.2858975718,0.012079210373862037,0.012354858851210139
20115,155851,4538,1,2578.733299046813,0.0,0.0
20116,155851,4538,1,225003.47586588046,0.06296003051102161,0.1846277303993702
20117,425153,463,1,4412.5203742180975,0.04240942746400833,0.2754555344581604
20118,425153,463,1,12233.21182787083,0.04240942746400833,0.26997461915016174
20119,425555,505,0,32227115.76869901,0.02092015919984404,0.012648122329446598
20120,525657,2649,1,41769.688633838654,0.19957590103149414,0.0875636599957943
20121,425254,488,0,10611308.638459347,0.0428774962876332,0.04140588851842279
20122,235659,1162,0,13240579.681536121,0.02740674077644776,0.017012757113022334
20123,235659,1162,0,3095.590378048447,0.0,0.0
20124,235855,1290,1,121467.51852378188,0.024948023832761325,0.018884475128008768
20125,235855,1290,1,9764562.083106872,0.029848974916851387,0.019273197425180473
20126,235655,1141,0,226507.7383568266,0.020557790994644165,0.0
20127,125755,3831,1,2387.842086048007,0.0,0.0
20128,125755,3831,1,452.8884967273088,0.0,0.0
20129,416162,1110,0,4570169.164496459,0.03705314998299081,0.02602910960944283
20130,416162,1110,0,4143481.227404107,0.03713451428876187,0.024120719243700687
20131,155753,4512,0,827949.3823184074,0.04144392470702713,0.05565448436472151
20132,145552,2065,0,0.053912573199937884,0.0,0.0
20133,145552,2065,0,2777299.366747439,0.05696104078189186,0.01488727847100708
20134,145552,2065,0,17158.807230825307,0.058870037086308,0.01638036733493209
20135,426161,242,0,1324925.9957083138,0.018851972546484044,0.000879050826275054
20136,426161,242,0,682895.6004845138,0.017530715643939838,0.0005100599387960443
20137,225662,1235,0,197233.2194805424,0.03278502312145735,0.04035684564395955
20138,425652,554,0,1676947.1997450741,0.023399830481709814,0.11547748889972473
20139,346360,782,0,3604752.1766379396,0.013987360829123238,0.019783782278442515
20140,116553,3782,1,82.10039249569905,0.0,0.0
20141,116553,3782,1,843.5668883392646,0.0,0.0
20142,225752,1180,1,582483.2525293081,0.027348527346145023,0.1201439536430619
20143,346052,3212,0,953.4709825005679,0.0,0.0
20144,346052,3212,0,5541696.736005407,0.07457043347961229,0.021479695215416345
20145,415556,1810,0,2824.7439258843815,0.0,0.0
20146,415556,1810,0,1977584.7909968803,0.02253631679247124,0.00871878647189023
20147,415755,1720,0,268081.8507176507,0.015359400771558285,0.040279835760593415
20148,415755,1720,0,438052.9754363317,0.016727364808321,0.0431218172940943
20149,345553,2938,1,767.0480185847939,0.29571592807769775,0.2580658495426178
20150,346154,2921,0,23614681.620822176,0.05461340625938463,0.010629357251586728
20151,346154,2921,0,23279948.148463283,0.04826439092224716,0.010577232643224733
