"governorate","delegation","School","code_auto","type","lat","long"
"Ariana","MNIHLA","E.P. ENNASR 3","124010","urbain","36.84261","10.112298"
"Ariana","MNIHLA","E.P.EL HADEIK EL MNIHLA","124011","urbain","36.873195","10.143339"
"Ariana","MNIHLA","E.P.OUED ERROUMI 3","124012","urbain","36.8449","10.099176"
"Ariana","MNIHLA","E.P.EL BASSATINE","124013","urbain","36.85144","10.08764"
"Ariana","MNIHLA","E.P.ER'RAFEHA","124014","urbain","36.852005","10.121571"
"Ariana","MNIHLA","E.P EL MNIHLA 2","124015","urbain","36.857583","10.114361"
"Ariana","MNIHLA","E.P.EL BASSATINE 2","124016","urbain","36.5462919","10.059523112"
"Ariana","MNIHLA","E.P.JARDIN EL MANZAH","124017","urbain","36.8511753","10.119536915"
"Zaghouan","MANNOUBA","E.P.IFFA DEN DEN ","150101","urbain","36.80527832","10.11064265"
"Zaghouan","MANNOUBA","E.P.KHAZNADAR den den","150102","urbain","36.80338637","10.11799032"
"Zaghouan","MANNOUBA","E.P. TOUFOULA DEN DEN","150103","urbain","36.80596787","10.11006419"
"Zaghouan","MANNOUBA","E.P.OUED GUERIANA den den","150104","urbain","36.47597","10.62992"
"Zaghouan","MANNOUBA","E.P.EL OUKHOUA manouba","150106","urbain","36.80532621","10.08620694"
"Zaghouan","MANNOUBA","E.P.RUE MUNICIPALITE manouba","150108","urbain","36.80996","10.092102"
"Zaghouan","MANNOUBA","E.P.CITE DES ORANGERS","150109","urbain","36.81769059","10.08276296"
"Zaghouan","MANNOUBA","E.P.HACHED manouba","150117","urbain","36.79988256","10.0794053"
"Zaghouan","MANNOUBA","E.P.ABOU EL KASEM CHEBBI","150124","urbain","36.80526781","10.10165687"
"Zaghouan","MANNOUBA","E.P.CITE HASSEN DEN DEN","150128","urbain","36.80772941","10.11469379"
"Zaghouan","MANNOUBA","E.P.IMEM SAHNOUN","150132","urbain","36.80822768","10.1008368"
"Zaghouan","MANNOUBA","E.P.3 AOUT DEN DEN","150133","urbain","36.475213","10.64824"
"Zaghouan","MANNOUBA","E.P.ELAMALMANOUBA CENTRE ","150134","urbain","36.812103","10.108869"
"Zaghouan","OUED ELLIL","E.P.Le martyr tarek bousetta EL EZDIHAR","150701","urbain","36.836728","10.013824"
"Mannouba","OUED ELLIL","E.P.CHEBBAOU","150702","urbain","36.844837","10.032385"
"Mannouba","OUED ELLIL","E.P.EL HANAYA","150703","urbain","36.818857","10.031401"
"Mannouba","OUED ELLIL","E.P.EL HOUDA","150704","urbain","36.83313499","10.04158331"
"Zaghouan","OUED ELLIL","E.P.EL FATH","150705","urbain","36.838795","10.040523"
"Mannouba","OUED ELLIL","E.P.EL GOUBAA 1","150706","urbain","36.824524","10.063491"
"Zaghouan","OUED ELLIL","E.P.ER RACHED","150707","urbain","36.83524904","10.03852837"
"Mannouba","OUED ELLIL","E.P.NAJET","150708","urbain","36.841966","10.039784"
"Zaghouan","OUED ELLIL","E.P.mokhtar bel agha (exCITE EL OUARD 1)","150709","urbain","36.843031","10.027507"
"Zaghouan","OUED ELLIL","E.P.CITE EL OUARD 2","150710","urbain","36.846438","10.02638"
"Zaghouan","OUED ELLIL","E.P.EL KOBAA 2","150711","urbain","36.825386","10.062523"
"Zaghouan","OUED ELLIL","E.P.ESSAIDA I","150712","rural","36.827723","9.971201"
"Mannouba","OUED ELLIL","E.P. ERRIADH -Zone F","150713","rural","36.835696","9.986116"
"Zaghouan","OUED ELLIL","E.P.CITE NASSIM ","150714","rural","36.818759","9.984944"
"Zaghouan","OUED ELLIL","E.P.ESSAIDA II","150715","rural","36.828542","9.969103"
"Zaghouan","DAOUAR HICHER","E.P.EL GHAZALI","151201","urbain","36.82454229","10.09454361"
"Zaghouan","DAOUAR HICHER","E.P.MAARIFA 1 ","151202","urbain","36.826515","10.084298"
"Zaghouan","DAOUAR HICHER","E.P.CHAKER 1","151203","urbain","36.825615","10.092236"
"Zaghouan","DAOUAR HICHER","E.P.RIADH 1 .IBN OUALID","151204","urbain","36.822197","10.082516"
"Zaghouan","DAOUAR HICHER","E.P.ETTAKADOM 1","151205","urbain","36.823248","10.087181"
"Zaghouan","DAOUAR HICHER","E.P.RIADH 2 ","151206","urbain","36.822079","10.08282"
"Zaghouan","DAOUAR HICHER","E.P.CHAKER 2","151207","urbain","36.826428","10.092368"
"Zaghouan","DAOUAR HICHER","E.P.EL MAARIFA 2","151208","urbain","36.825816","10.084451"
"Zaghouan","DAOUAR HICHER","E.P.ETTAKADOM 2 ","151209","urbain","36.824161","10.076532"
"Zaghouan","DAOUAR HICHER","E.P.CITE DES JEUNES","151210","urbain","36.833401","10.087632"
"Zaghouan","TEBOURBA","E.P.CITE NOUVELLE 1","151701","urbain","36.83158352","9.83969359"
"Zaghouan","TEBOURBA","E.P.RUE hbib THAMEUR","151702","urbain","36.82680576","9.841937174"
"Zaghouan","TEBOURBA","E.P.CHOUIGUI","151708","rural","36.87842526","9.800569999"
"Zaghouan","TEBOURBA","E.P.EDKHILA","151714","rural","36.86174634","9.709000736"
"Mannouba","TEBOURBA","E.P.HAOUARIA","151715","rural","36.81917862","9.772962456"
"Mannouba","TEBOURBA","E.P.AIN EL KARMA","151716","rural","36.82460405","9.776469266"
"Mannouba","TEBOURBA","E.P.GAMRIANE","151718","rural","36.86286585","9.853032921"
"Mannouba","TEBOURBA","E.P.MELLAHA","151724","rural","36.81858594","9.771888222"
"Zaghouan","TEBOURBA","E.P.2 MARS 1934 trbourba","151726","urbain","36.83665","9.8358171"
"Zaghouan","TEBOURBA","E.P.ECHABBI","151727","urbain","36.8285984","9.840192726"
"Zaghouan","TEBOURBA","E.P.IBN KHALDOUN","151729","urbain","36.82642952","9.840358506"
"Zaghouan","TEBOURBA","E.P.CITE IRRIMEL","151730","urbain","36.82028055","9.83936001"
"Zaghouan","TEBOURBA","E.P.ENNAJEH","151731","rural","36.84434063","9.828290373"
"Zaghouan","TEBOURBA","E.P.KEIREDDINE ettounssi","151732","urbain","36.83089765","9.840096275"
"Zaghouan","TEBOURBA","E.P.BIR EZZITOUN","151733","urbain","36.83942505","9.841288328"
"Zaghouan","BATTANE","E.P.AROUSSIA","152103","rural","36.799863","9.770632"
"Zaghouan","BATTANE","E.P. 2 MARS BATHAN","152104","urbain","36.80523539","9.847358765"
"Zaghouan","BATTANE","E.P. HOUDA","152105","urbain","36.48236","9.504515"
"Zaghouan","BATTANE","E.P.BORJ TOUMI","152106","rural","36.7542","9.715893"
"Mannouba","BATTANE","E.P.TOUNGAR","152112","rural","36.776444","9.743805"
"Mannouba","BATTANE","E.P.EZZOUITINA ","152113","rural","36.817656","9.81079"
"Mannouba","BATTANE","E.P.MAHFOURA","152122","rural","36.761471","9.785154"
"Zaghouan","BATTANE","E.P.MEHARINE","152123","rural","36.762414","9.856143"
"Zaghouan","JEDAIDA","E.P.HABIBIA ","152701","rural","36.813693","9.942891"
"Zaghouan","JEDAIDA","E.P.CHAOUAT","152702","urbain","36.890345","9.941482"
"Zaghouan","JEDAIDA","E.P.JEDEIDA ANCIEN VILLAGE","152703","urbain","36.502053","9.56289"
"Zaghouan","JEDAIDA","E.P.JEDEIDA NOUV.VILLAGE","152704","urbain","36.849038","9.935783"
"Mannouba","JEDAIDA","E.P.SIDI SALEM EL TABASSI","152705","rural","36.859017","9.891107"
"Mannouba","JEDAIDA","E.P.DHENIBA ","152706","rural","36.840892","9.889353"
"Zaghouan","JEDAIDA","E.P.EZZEHRA","152707","rural","36.81308","9.909126"
"Zaghouan","JEDAIDA","E.P.MANSOURA 1","152708","rural","36.798663","9.909339"
"Mannouba","JEDAIDA","E.P.MANSOURA  2","152709","rural","36.795495","9.872352"
"Zaghouan","JEDAIDA","E.P.CITE RADIO","152710","urbain","36.847303","9.933525"
"Zaghouan","JEDAIDA","E.P.CITE ENNAJET","152711","urbain","36.834339","9.938572"
"Mannouba","JEDAIDA","E.P.El MAAFRINE","152712","rural","36.926512","9.887847"
"Zaghouan","JEDAIDA","E.P.EL FAOUZ ","152713","urbain","36.833631","9.93873"
"Zaghouan","JEDAIDA","E.P.FARHAT HACHED","152714","urbain","36.806986","9.885668"
"Mannouba","MORNAGUIA","E.P.HAMAIEM ","153003","rural","36.703281","9.9947232"
"Zaghouan","MORNAGUIA","E.P.SIDI ALI HATTAB ","153005","rural","36.761248","9.9628717"
"Zaghouan","MORNAGUIA","E.P.FEJJET KHEMAKHEM","153012","rural","36.68230761","9.953102309"
"Zaghouan","MORNAGUIA","E.P.GHADHAOUNIA ","153013","rural","36.695738","10.054437"
"Zaghouan","MORNAGUIA","E.P.MONCEF ZAHI","153015","urbain","36.758707","10.015745"
"Zaghouan","MORNAGUIA","E.P.TEBOULTECH","153016","rural","36.77833541","9.922091782"
"Zaghouan","MORNAGUIA","E.P.CITE 02 MARS 34 elmornagia","153017","urbain","36.75478319","10.00412135"
"Zaghouan","MORNAGUIA","E.P.BOUROGBA","153018","rural","36.73757704","10.03730624"
"Zaghouan","MORNAGUIA","E.P.CITE ESSADA","153019","urbain","36.76153461","10.01756844"
"Mannouba","MORNAGUIA","E.P.KSAR HADID","153020","rural","36.778564","9.9231236"
"Zaghouan","MORNAGUIA","E.P.ENNASR","153023","urbain","36.76603","10.016082"
"Zaghouan","MORNAGUIA","E.P.CITE El BASSATINE","153024","rural","36.78521143","9.948549618"
"Zaghouan","BORJ EL AMRI","E.P. REPUBLIQUE","153501","urbain","36.71179568","9.878501145"
"Mannouba","BORJ EL AMRI","E.P.BORJ NOUR","153502","rural","36.688445","9.8079176"
"Mannouba","BORJ EL AMRI","E.P.MENZEL HABIB ","153506","rural","36.66097521","9.898004276"
"Zaghouan","BORJ EL AMRI","E.P.BIR TOUIL ","153507","rural","36.67850576","9.835205218"
"Mannouba","BORJ EL AMRI","E.P.ENFAIDH ","153508","rural","36.62712586","9.953457087"
"Zaghouan","BORJ EL AMRI","E.P.MSAADINE ","153509","rural","36.70082871","9.843497625"
"Mannouba","BORJ EL AMRI","E.P.DRIJA ","153511","rural","36.624034","9.8450196"
"Zaghouan","BORJ EL AMRI","E.P.INTILAKA ","153521","urbain","36.716457","9.8832345"
"Zaghouan","BORJ EL AMRI","E.P.EL HAFSIA ","153522","rural","36.734135","9.9178963"
"Ben Arous","NOUVELLE MEDINA","E.P.ELYASMINETTE 1","131201","urbain","36.739672","10.231177"
"Ben Arous","NOUVELLE MEDINA","E.P.2 MARS 34/MADINA NEUVE 1","131202","urbain","36.746591","10.256069"
"Ben Arous","NOUVELLE MEDINA","E.P.MEDINA NEUVE 2","131203","urbain","36.752063","10.248299"
"Ben Arous","NOUVELLE MEDINA","E.P.C.MOSBAH 2-SAFA","131204","urbain","36.745918","10.238034"
"Ben Arous","NOUVELLE MEDINA","E.P.CITE MOSBAH NOUVELLE","131205","urbain","36.745184","10.240862"
"Ben Arous","NOUVELLE MEDINA","E.P.YASMINETTE 2","131206","urbain","36.741737","10.230672"
"Ben Arous","NOUVELLE MEDINA","E.P.BORJ GHORBEL","131207","urbain","36.731912","10.244299"
"Ben Arous","NOUVELLE MEDINA","E.P.CITE MOUSBAH 1","131208","urbain","36.74564","10.241331"
"Ben Arous","NOUVELLE MEDINA","E.P.CITE ERROMANA","131209","urbain","36.739789","10.246637"
"Ben Arous","NOUVELLE MEDINA","E.P.YASSMINET 3","131210","urbain","36.74077247","10.23448589"
"Ben Arous","NOUVELLE MEDINA","E.P.AL  IMAM SOHNOUN","131211","urbain","36.74159472","10.23937204"
"Ben Arous","NOUVELLE MEDINA","E.P.El Medina El Jadida 3","131212","urbain","36.742239","10.252783"
"Ben Arous","EL MOUROUJ","E.P.IBN MANDHOUR el mourouj","131301","urbain","36.736186","10.207126"
"Ben Arous","EL MOUROUJ","E.P.2 MARS 34 el mourouj","131302","urbain","36.732455","10.200028"
"Ben Arous","EL MOUROUJ","E.P.AV.F . HACHED EL MOUROUJ","131303","urbain","36.73197809","10.20748726"
"Ben Arous","EL MOUROUJ","E.P.EL MOUROUJE 3 CTE RIADH","131304","urbain","36.71943397","10.22137956"
"Ben Arous","EL MOUROUJ","E.P.EL AMEL EL BESSETINE- el mourouj","131305","urbain","36.4496","10.12415"
"Ben Arous","EL MOUROUJ","E.P.MOUROUJE 5 AVICENNE","131306","urbain","36.71455859","10.22077831"
"Ben Arous","EL MOUROUJ","E.P.CITE AMOR LOUATI","131307","urbain","36.723574","10.235925"
"Ben Arous","EL MOUROUJ","E.P.CTE KHEIREDDINE becha el mourouj 3","131308","urbain","36.725294","10.216157"
"Ben Arous","EL MOUROUJ","E.P.CITE BOUCHRA MOUROUJ 4","131309","urbain","36.713011","10.217842"
"Ben Arous","EL MOUROUJ","E.P.EL FAOUEZ 1 MOUROUJ 5","131310","urbain","36.71427083","10.21123767"
"Ben Arous","EL MOUROUJ","E.P.CITE FAYALA","131311","urbain","36.707336","10.238917"
"Ben Arous","EL MOUROUJ","E.P.CITE ENNASR/EL HADAIK ","131312","urbain","36.720988","10.209504"
"Ben Arous","EL MOUROUJ","E.P.TAHAR HADDED","131313","urbain","36.717714","10.213842"
"Ben Arous","EL MOUROUJ","E.P.EL FOL-M.BEYREM ETTOUNSI","131314","urbain","36.706321","10.201748"
"Ben Arous","EL MOUROUJ","E.P.IBN RACHIK RUE D'ALGER","131315","urbain","36.724412","10.216699"
"Ben Arous","EL MOUROUJ","E.P.EL FAOUZ 2 EL MOUROUJ 4","131316","urbain","36.717589","10.201295"
"Ben Arous","EL MOUROUJ","EL FAOUZ 3","131317","urbain","36.709041","10.208887"
"Ben Arous","EL MOUROUJ","E.P EL MOUROUJ 6","131318","urbain","36.7066","10.21011"
"Ben Arous","BEN AROUS","E.P.RUE DE BIZERTE","131401","urbain","36.453596","10.133664"
"Ben Arous","BEN AROUS","E.P.RUE CH NICOLLE","131402","urbain","36.752479","10.222521"
"Ben Arous","BEN AROUS","E.P.RUE DE LA CONCORDE","131403","urbain","36.751192","10.22336"
"Ben Arous","BEN AROUS","E.P.RUE DE KAIROUAN","131404","urbain","36.757107","10.222462"
"Ben Arous","BEN AROUS","E.P.RUE DU 1 MAI","131405","urbain","36.747359","10.219549"
"Ben Arous","BEN AROUS","E.P.BIR KASSAA F.HACHED","131412","urbain","36.739421","10.21914"
"Ben Arous","BEN AROUS","INSTITUT ENNOUR BIR EL KASAA","131413","urbain","36.739679","10.220019"
"Ben Arous","BEN AROUS","E.P.RUE KHEIREDDINE","131415","urbain","36.750005277353","10.214678140252"
"Ben Arous","BEN AROUS","E.P.CITE DU STADE","131418","urbain","36.756092","10.227075"
"Ben Arous","HAMMAM-LIF","E.P.CITE MED ALI","131503","urbain","36.72256148","10.34376974"
"Ben Arous","HAMMAM-LIF","E.P.RUE BOUCHOUCHA","131505","urbain","36.72932941","10.33714688"
"Ben Arous","HAMMAM-LIF","E.P.IBN RACHIK","131506","urbain","36.718319","10.353453"
"Ben Arous","HAMMAM-LIF","E.P.CITE BOUSSOFFARA","131507","urbain","36.723508","10.350402"
"Ben Arous","HAMMAM-LIF","E.P.RUE LIBYE","131508","urbain","36.735307","10.327989"
"Ben Arous","HAMMAM-LIF","E.P.CITE ENNASR BOUGARNINE","131514","urbain","36.73737523","10.32419758"
"Ben Arous","HAMMAM-LIF","E.P.TAHAR SFAR","131515","urbain","36.723307","10.355407"
"Ben Arous","EZZAHRA","E.P.AV.LA REPUBLIQUE","131601","urbain","36.746835","10.309308"
"Ben Arous","EZZAHRA","E.P.AV.FARHAT HACHED","131603","urbain","36.747024","10.305178"
"Ben Arous","EZZAHRA","E.P.av KHAZNADAR","131604","urbain","36.739741","10.311604"
"Ben Arous","EZZAHRA","E.P.CITE EL HABIB","131606","urbain","36.73761","10.316702"
"Ben Arous","EZZAHRA","E.P. BORJ EL WAZIR","131607","urbain","36.74020791","10.28461754"
"Ben Arous","HAMMAM ECHATT","E.P.BORJ CEDRIA 1","131701","urbain","36.696662","10.387722"
"Ben Arous","HAMMAM ECHATT","E.P.BORJ CEDRIA 2","131702","urbain","36.704856","10.378949"
"Ben Arous","HAMMAM ECHATT","E.P.2 MARS 34 BORJ CEDRIA 3","131703","urbain","36.70733485","10.37915743"
"Ben Arous","HAMMAM ECHATT","E.P.RUE IRAK","131704","urbain","36.7202449","10.36366277"
"Ben Arous","HAMMAM ECHATT","E.P.EL AMEL BIR ELBEY","131705","urbain","36.711607","10.36915"
"Ben Arous","HAMMAM ECHATT","E.P.EL KAABI","131706","urbain","36.698679","10.400981"
"Ben Arous","HAMMAM ECHATT","E.P.CITE ENNOZHA ESSOLTAN","131708","urbain","36.705381","10.404439"
"Ben Arous","RADES","E.P.AV DE LA REPUBLIQUE","131801","urbain","36.763575","10.275698"
"Ben Arous","RADES","E.P.CITE  NOUVELLE","131802","urbain","36.758681","10.276746"
"Ben Arous","RADES","E.P.RUE DE L'ECOLE","131803","urbain","36.764624","10.270381"
"Ben Arous","RADES","E.P.RUE DE MAROC","131804","urbain","36.765074","10.26512"
"Ben Arous","RADES","E.P.RUE DE LA BRISE","131805","urbain","36.76892","10.280098"
"Ben Arous","RADES","E.P.PLACE CHEBBI","131806","urbain","36.773606","10.275699"
"Ben Arous","RADES","E.P.SALINES","131807","urbain","36.791971","10.275454"
"Ben Arous","RADES","E.P.CITE NADI","131808","urbain","36.76124","10.255225"
"Ben Arous","RADES","E.P.CITE MOHAMED ALI","131809","urbain","36.774073","10.277757"
"Ben Arous","RADES","E.P.RADES MELIENE","131810","urbain","36.761769","10.283561"
"Ben Arous","RADES","E.P.VILLAGE MEDITERANEEN ","131811","urbain","36.754937","10.275261"
"Ben Arous","RADES","E.P.CITE MONGI SLIM ""CHEMINO""","131812","urbain","36.77398034","10.27256032"
"Ben Arous","RADES","E.P.CITE TAIEB MHIRI","131813","urbain","36.77457258","10.28235844"
"Ben Arous","BOUMHEL BASSATINE","E.P.SIDI BOU M'HEL 1","132001","urbain","36.696932","10.300976"
"Ben Arous","BOUMHEL BASSATINE","E.P.CITE BEL AIR","132002","urbain","36.728226","10.310283"
"Ben Arous","BOUMHEL BASSATINE","E.P.SIDI BOU M'HEL 2","132003","urbain","36.71892403","10.29668408"
"Ben Arous","BOUMHEL BASSATINE","E.P.CITE ESSALEM","132005","urbain","36.723208","10.303553"
"Ben Arous","BOUMHEL BASSATINE","E.P.CITE EL BESSETINE 1","132006","urbain","36.705613","10.404187"
"Ben Arous","BOUMHEL BASSATINE","E.P.EL BESSETINE 2","132007","urbain","36.729506","10.289795"
"Ben Arous","BOUMHEL BASSATINE","E.P.CITE CHALA","132010","urbain","36.72014076","10.29641038"
"Ben Arous","BOUMHEL BASSATINE","E.P.CITE ELKHALIJ","132011","urbain","36.716193","10.283797"
"Ben Arous","BOUMHEL BASSATINE","E.P.EL Bassatine 3","132012","urbain","36.434936","10.174419"
"Ben Arous","MEGRINE","E.P.MEGRINE COTEAUX","132201","urbain","36.772577","10.231223"
"Ben Arous","MEGRINE","E.P.MEGRINE RIADH R. T.MHIRI","132202","urbain","36.768061","10.2223"
"Ben Arous","MEGRINE","E.P.CITE JAOUHARA","132203","urbain","36.77813","10.228659"
"Ben Arous","MEGRINE","E.P.PLAINE MEGRINE ","132204","urbain","36.783105","10.232049"
"Ben Arous","MEGRINE","E.P.CITE CHAKER","132205","urbain","36.78281","10.230722"
"Ben Arous","MEGRINE","E.P.RUE AVICENNE SIDI RZIG ","132207","urbain","36.770481","10.235792"
"Ben Arous","MEGRINE","E.P.ERRABOUA SIDI RZIG 3 ","132208","urbain","36.766907","10.250004"
"Ben Arous","MEGRINE","E.P.CITE EL HANA","132209","urbain","36.757947","10.246273"
"Ben Arous","MORNAG","E.P.KHELIDIA","137501","urbain","36.383767","10.112906"
"Ben Arous","MORNAG","E.P.SIDI SALEM EL GARSI","137502","rural","36.494977","10.301926"
"Ben Arous","MORNAG","E.P.OUZRA","137503","rural","36.65103858","10.24988552"
"Ben Arous","MORNAG","E.P.JEBEL RESSAS","137504","rural","36.60977395","10.3192003"
"Ben Arous","MORNAG","E.P.CITE TAYARANE","137505","rural","36.5969869","10.30447207"
"Ben Arous","MORNAG","E.P.ZAOUIET MORNAG 1","137506","urbain","36.700125","10.274583"
"Ben Arous","MORNAG","E.P.AV.BOURGUIBA CEBALET MOR.1","137507","urbain","36.68040752","10.29132725"
"Ben Arous","MORNAG","E.P.BAKBAKA","137508","rural","36.55835502","10.31205009"
"Ben Arous","MORNAG","E.P.2 MARS 34/SEBALET MORNAG 2","137509","urbain","36.6741534","10.28481182"
"Ben Arous","MORNAG","E.P.SIDI SAAD","137510","urbain","36.66981031","10.26849213"
"Ben Arous","MORNAG","E.P.EL GONNA","137511","rural","36.56958252","10.20915343"
"Ben Arous","MORNAG","E.P.AHMED ZAIED","137512","rural","36.381851","10.184224"
"Ben Arous","MORNAG","E.P. RISSALA","137513","urbain","36.66097732","10.32489877"
"Ben Arous","MORNAG","E.P.FARCH ANNABI","137514","urbain","36.61659469","10.17837204"
"Ben Arous","MORNAG","E.P.EL KSIBI","137515","rural","36.62109274","10.27311247"
"Ben Arous","MORNAG","E.P.SONDAJ","137516","rural","36.63865257","10.23083429"
"Ben Arous","MORNAG","E.P.AIN RACCADE","137517","rural","36.54430248","10.19020507"
"Ben Arous","MORNAG","E.P.ABABSA","137518","rural","36.5206934","10.30101564"
"Ben Arous","MORNAG","E.P.CITE MATRI ZAOUIA 2","137519","urbain","36.6978834","10.28256239"
"Ben Arous","MORNAG","E.P.BIR JEDID","137520","urbain","36.382508","10.122508"
"Ben Arous","MORNAG","E.P.MERGHENNA","137522","rural","36.331852","10.204912"
"Ben Arous","MORNAG","E.P.SIDI MESSAOUD","137523","rural","36.60768549","10.24902379"
"Ben Arous","MORNAG","E.P.EL ALALGUA","137524","urbain","36.66274268","10.3009472"
"Ben Arous","MORNAG","E.P.EL HANA","137525","urbain","36.67786039","10.28526575"
"Ben Arous","MORNAG","E.P.CITE JEBER","137526","urbain","36.68901032","10.29091776"
"Ben Arous","MORNAG","E.P.BORJ SOUKI","137527","rural","36.57235309","10.24601049"
"Ben Arous","MORNAG","E.P.TARHOUNA","137528","rural","36.64051137","10.33365353"
"Ben Arous","MORNAG","E.P.ZOUAAOUINE","137529","rural","36.32398","10.135091"
"Ben Arous","MORNAG","E.P.EL KHARROUBA","137530","rural","36.644032","10.191807"
"Ben Arous","MORNAG","E.P.Essabala 3","137531","urbain","36.66971","10.290021"
"Ben Arous","MHAMDIA","E.P.MHAMDIA 1","137801","urbain","36.67632044","10.15671883"
"Ben Arous","MHAMDIA","E.P.MHAMDIA 2","137802","urbain","36.67322483","10.15490687"
"Ben Arous","MHAMDIA","E.P.SIDI FREDJ","137806","rural","36.65418577","10.08181617"
"Ben Arous","MHAMDIA","E.P.OUEDHNA","137808","rural","36.365989","10.104254"
"Ben Arous","MHAMDIA","E.P.CITE ESSAADA 1","137809","urbain","36.67052675","10.15903523"
"Ben Arous","MHAMDIA","E.P.CITE HACHED","137812","urbain","36.68938771","10.14718902"
"Ben Arous","MHAMDIA","E.P.CITE ESSAADA 2","137814","urbain","36.67491208","10.16300477"
"Ben Arous","MHAMDIA","E.P.CITE ENNASR","137816","urbain","36.67519743","10.14632568"
"Ben Arous","MHAMDIA","E.P.CITE KSAR","137817","urbain","36.68210293","10.14979134"
"Ben Arous","MHAMDIA","E.P.CITE ENNASSIME 1","137818","urbain","36.67937034","10.15908717"
"Ben Arous","MHAMDIA","E.P.CITE EL HANA","137819","urbain","36.68336417","10.15316092"
"Ben Arous","MHAMDIA","E.P.CITE ESSAADA 3","137821","urbain","36.66706419","10.15885131"
"Ben Arous","MHAMDIA","E.P.TAIEB M'HIRI","137823","rural","36.694571","10.127241"
"Ben Arous","MHAMDIA","E.P.CITE MONJI SLIM","137824","rural","36.69134752","10.14204965"
"Ben Arous","MHAMDIA","E.P.CITE ENNASIM 2","137825","urbain","36.68116175","10.16078519"
"Ben Arous","MHAMDIA","E.P.CITE SEBELET ECHIKH","137826","rural","36.67790262","10.28771848"
"Ben Arous","MHAMDIA","E.P.CITE EL ILMI","137827","urbain","36.6691127","10.16849264"
"Ben Arous","MHAMDIA","E.P. EL HANA ","137828","urbain","36.68134837","10.15104183"
"Ben Arous","FOUCHANA","E.P.FOUCHANA 1","138001","urbain","36.6980468","10.17034548"
"Ben Arous","FOUCHANA","E.P.MGHIRA MARKEZ","138002","rural","36.71732868","10.15739473"
"Ben Arous","FOUCHANA","E.P.NAASSEN 1","138003","rural","36.70339426","10.23193875"
"Ben Arous","FOUCHANA","E.P.DOUAR EL HOUCHE","138004","rural","36.68211966","10.21519487"
"Ben Arous","FOUCHANA","E.P.CHEBEDDA 1 2 MARS 34 ","138005","rural","36.69283774","10.20890517"
